,Type,Name,Age,Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,ColorName_x,ColorName_y,ColorName,BreedName_x,BreedName_y,StateName_x
1092,2,Fluffy,69,1.0,3.0,3,1,1,1,1,1,200,41401,a360950331cef1480a4f706868b332e3,0,"Very friendly and kind cat. Likes to communicate with people and very sociable. He likes to bond with all the people he meets in his own way. Prefer family with people at home at day time. He likes to hunt for cicak (gibbons) and cockroaches. He likes to be clean and to take a bath. We don't let him in our bedroom, he is easily trained.",e1cc143c4,3.0,3,Black,Brown,White,Persian,Maine Coon,Kuala Lumpur
1093,1,Fluffy,12,1.0,1.0,3,1,1,1,1,1,300,41401,f416c9d11e15ea886ab1e605ffd7c843,0,Very friendly and playful male dog Love food and sleep Will follow around everywhere n cuddle any human friend. Sadly i have to give it up i adopted it but my poodle is not getting along so just taking the adoption fee i paid for it.,61dc8345a,5.0,4,Black,Brown,White,Shih Tzu,Shih Tzu,Kuala Lumpur
1094,1,Junior & Abang,24,1.0,2.0,3,1,1,1,1,2,200,41401,0281939e9b9226c78bc02be92b86728f,0,Owner moving back to sabah cant bring them together because of some reason.Junior and Abang has to be adopt together as they grew up together and very close..potiental adopter will undergo few question to make sure this two found their new home..PM for further info..,7c9fdd0ca,1.0,4,Black,Brown,White,Terrier,Cavalier King Charles Spaniel,Kuala Lumpur
1095,1,Basset Hound,36,2.0,2.0,1,3,3,3,1,1,0,41401,0b4c221b135d2750f4f83ef399d0a34f,0,"this dog is quite lovely and adorable. Beside that it is an active little dog i haven seen before. I found in bandar baru ampang,kl on 13 Dec (morning).",9f2251ffe,4.0,3,Black,Brown,White,Basset Hound,Basset Hound,Kuala Lumpur
1096,2,,3,1.0,2.0,1,2,1,2,1,1,0,41401,1984caa688fee1576d4b783ee6f44501,0,This little kitten is kind of shy can eat any kind of food n potty train.this little one need a hme,767b3b7d0,0.0,4,Brown,Golden,Yellow,Domestic Short Hair,Domestic Short Hair,Kuala Lumpur
1097,1,Smiley,48,1.0,2.0,2,2,3,2,1,1,0,41401,40bf99016c8bc6dc3b1b5d1f08ed94d6,0,Smiley is a veru adorable stray dog. Indeed a very good guard dog. He is currently guarding a temple.Unfortunately he is not being fed regularly. Smiley need a loving famile as he is a very loveable dog. He loves it when ppl hug or pat him. A dog who deserve a better life as he has been through alot of ups and down. I wish that those who are loving......pls pls pls...adopt him. He is the best dog ever.,780dff088,1.0,4,Brown,Golden,Yellow,Mixed Breed,Mixed Breed,Kuala Lumpur
1098,1,Shilee,2,2.0,3.0,1,2,2,1,1,1,0,41401,cba28a7a4057a5272d01e7ad77ff001a,0,"Anyone willing to adopt this little girl ? This evening I saw her walking around at the side of the streets and I think she was trying to search for her mother but apparently she got lost :(. So i decided to rescued her and bring her to the pet shop and clean her up. I really want to take care of her but due that I'm staying at a apartment so big dogs are not allowed. She's really shy and well behave pup, all she needs a sweet home to stay at and a owner that will love and take good care of her. If you're interested, please contact.",d3a92c453,3.0,1,Brown,Golden,Yellow,Mixed Breed,Mixed Breed,Kuala Lumpur
1099,1,Joey,96,1.0,2.0,1,1,1,1,1,1,0,41401,2056ffefa76cd5f7a1179ffbfce98b32,0,Joey currently not available. Thank you for your support. Joey is a loving dog. He loves to be pat and enjoys a good stoke. He is a good guard dog. He can jump quite high.,4c2040263,2.0,3,Brown,Golden,Yellow,Basset Hound,Shar Pei,Kuala Lumpur
1100,2,Mr Tiger,72,1.0,2.0,2,3,3,3,1,1,0,41401,9263cd15082a746f5cc4efa07d867efd,0,"Mr Tiger lives around a kindergarden, he loves to eat meat such as fish and chicken. His favorite food is chicken drumstick and fried mackerel. Mr Tiger is a special cat looks like Tiger and he roars like a tiger. His behavior seems to shows that he was once the most respectable and fierce Lord of the stray cats around the streets of that region. Around human he is a cool cat. He behaves differently from other stray cats as he is full of pride. If you are looking for a cat that is cute and roars like a Tiger King, then he is the one for you!",d39c87657,1.0,4,Brown,Golden,Yellow,Tiger,British Shorthair,Kuala Lumpur
1101,2,Kittens Looking For Forever Homes,2,2.0,2.0,2,2,2,2,1,2,0,41401,40ba3187a3d5f782f7fe7dc8c411cf33,0,These two lovely kittens have found a loving home with Miss Ema. Thank you Ema for taking them and giving them a loving and forever home!,c2f8022f3,2.0,1,Black,Brown,Yellow,Domestic Short Hair,Domestic Short Hair,Kuala Lumpur
1102,2,Fat White Calico,7,2.0,3.0,1,3,3,3,1,1,0,41401,90569c3f7cb0af35cba5dac82c0ac9d7,0,"Due for vaccination and neutering starting 12 Dec'15. Age to be re-confirmed by clinic. Cat did not want to go away when released by the clinic. Adopter must commit to : * Vaccination 2nd time * Neutering 10 days AFTER vaccination, if NOT yet done. * Securing the house to avoid cat escaping to mate BEFORE neuter * Keeping the cat indoors to avoid it getting run down by cars. FREE gift(s) available for OPTIONAL donation to medical / rescue costs. Otherwise cat is FREE to good home.",b76a6d7fa,2.0,2,Black,Brown,Yellow,Calico,Domestic Short Hair,Kuala Lumpur
1103,2,PF27678: Tammy,10,2.0,3.0,2,2,2,2,1,1,0,41401,e3ed2ff1f9caa14bcd6c89a97def279e,0,"Hey guys :) So recently I just found out that I have a sinus and the doctor told me that I should get rid of my cats. He said it was quite serious. Therefore, my parents wanted me to set them free at places like 'medan selera' and places like that. I DO NOT WANT TO SET THEM FREE AT PLACES LIKE THAT! Because I love all of my cats! So guys, please. Help me out by adopting my cats. At least I will know that there's someone taking care of my cats. There are five(++) of them. Please call/SMS me if you are interested: (Najla) ** Potty trained Eat Whiskas or Smart Heart OTHER CATS FOR ADOPTION:",17fb33fc8,1.0,1,Black,Brown,Yellow,Domestic Medium Hair,Domestic Long Hair,Kuala Lumpur
1104,2,"Kiko,lala,lili",0,3.0,1.0,2,3,3,3,1,3,0,41401,af6d21b2354ecfcc6de86d7998926da7,0,sy jumpe 3 ekor kittens ni dlm almari yg org buang kt tmpt sampah..kesian tgok dorg ni nangis2 pastu sy amik la..tp sy cme jaga dorg sekejap je coz mse yg x mengizinkn coz sy keje balik mlm..balik kdg2 penat x sempat nk tgok2kn dorg..lg kesian..pd sesapa yg boleh adopt kittens ni dgn penuh kasih sayang bleh la dtg amik..thanks,9a8a8b6ea,1.0,1,Black,Brown,Yellow,Burmese,Domestic Medium Hair,Kuala Lumpur
1105,2,Smudge,2,2.0,1.0,1,2,2,2,1,1,0,41401,5fd8ffa53753daaac1a3adedfb199be9,0,"Very healthy, playful and sometime shy kitten. She a precious. One of 4 kittens that I am giving away for adoption. Check out her siblings (Maru, Ackie & Bwee) in my account. Please contact me at for adoption. Urgent adoption.",34221a4f8,4.0,1,Black,Brown,Yellow,Tortoiseshell,Tuxedo,Kuala Lumpur
1106,2,Sweet / Dou Dou,60,2.0,2.0,1,1,1,2,1,2,0,41401,fa83e01b30b8fe6f44237c701c844bfe,0,"Her name is 'SWEET' she is adorable & friendly...she is a milky brown cat,She like to stick with people & talks her cat speaks to you all de time... she is potty train ... 'DOU DOU' she is a short hair cat, she is daughter to 'SWEET' , she is mix colur brown, black , yellow, she is juz same as her mum likes to talk & play with ... she is potty train... Due to Im going oversea to study so I have to put for adoption...I wish they will find a good owner...Pls contact me if you are intrested... Yuki",d43335198,2.0,1,Black,Brown,Yellow,Bengal,Bengal,Kuala Lumpur
1107,2,Fuzzy,6,2.0,1.0,2,2,2,2,1,1,0,41401,b1bdb665d0400a7499568bb9ebc226c1,0,"This is Fuzzy, she is the Daughter of Digit who kind of moved into our office house. Fuzzy is a quiet little girl who like to do her own thing and look pretty, it's the Persian in her. Since she is being homed here at my office we unfortunately can't keep her. We are look for a good home for her. Please note that she is an indoor kitten and has never been outdoors, so I would prefer that she be adopted by someone who can provide an indoor setting. I'm also willing to have her spayed at my expense if the adopter requests. Please contact either James (English only) or Justin (English & Malay) if your interested in adopting Fuzzy",6d87736bc,3.0,1,Black,Brown,Yellow,Persian,Tortoiseshell,Kuala Lumpur
1108,2,Dora,2,2.0,2.0,2,2,1,2,1,1,0,41401,e6371cc3553cb00a4c190f57a6aa932d,0,"This is Dora. We rescue her and her littermates together with her cat mama from under my grandma's block. Dora is an active kitten,already eating solid foods and very playful. She's been dewormed & free from fleas. We strongly encourage for adopter to keep her indoor at all time & get her vaccinated & spayed when she's at suitable age. We're willing to deliver Dora at any location in Klang Valley for free. Interested to adopt her, please whatsapp.",36632f72b,4.0,2,Black,Brown,Yellow,Bengal,Tortoiseshell,Kuala Lumpur
1109,1,Mix Breed,1,3.0,1.0,1,2,2,2,1,8,0,41401,96a58253acc0b6bbad6c312dc1bc3063,0,"8 puppies for adoption, urgent...",5a5ec1a49,1.0,4,Black,Brown,Yellow,,,Kuala Lumpur
1110,1,,0,3.0,2.0,2,2,2,2,1,7,0,41401,42d8ff353fbe3e1db8ae40b84974d576,0,"Tne pupies are belongs to Mr. Wong, who interested can call him, his contact No: or",59d95faef,1.0,4,Black,Brown,Yellow,Mixed Breed,Mixed Breed,Kuala Lumpur
1111,1,K-9 Tani,36,2.0,2.0,2,3,3,3,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"Tani has a lovely coat. all she needs is a bit of soap and water to bring it out. lovely dog. ""This dog is one of the dogs rescued from the Klang Pound in April just before D-day (when they are put to death). It has been rehabilitated and urgently needs a loving home as we have limited resources. It is unfortunate that due to the aggressiveness of the contracted dogcatchers, most of these beautiful dogs are not strays and previously had homes. Hence, most of them are sociable and loving. Serving the voiceless, SAS Volunteer. P/s: Please contact Jackie by calling or texting her at, she's a grandma at emails. """,b2056e185,4.0,4,Black,Brown,Yellow,Spitz,Mixed Breed,Kuala Lumpur
1112,1,Cute Puppies For Adoption,1,3.0,2.0,2,2,2,2,1,6,50,41401,430230aabdbdb7948efe8fb2fd94456b,0,Female dog gave birth to 8 little puppies. Looking for serious adopters who can take care of them. They are healthy and active.,0e61fe015,5.0,2,Black,Brown,Yellow,Mixed Breed,Rottweiler,Kuala Lumpur
1113,2,"2 Hungry, Crying Kittens",1,3.0,2.0,1,2,2,2,1,2,0,41401,78ec79634d350f6850fdd4a335cab431,0,"17-4-~the hungry,crying,wet kittens was found near a drain at 5am this morning.beside wet & dirty,both look healthy & active.if you are looking for a kitten (or two!) please contact . *adopter Must agree to SPAY kitten. *gender unknown. *KL. *Deposit of RM applied to each kitten, *Deposit are refundable after spay surgery.",4cc55b081,14.0,4,Brown,Golden,Gray,,,Kuala Lumpur
1114,2,Cleopatra And Nefertiti,6,2.0,,1,1,1,1,1,2,0,41401,3e67677450cdcb34c08b345ccc6889ff,0,"These 2 playful sisters are full of character, love, curiosity and look as regal as their names. Unfortunately their owner is now under medication that causes sensitivity to cat hair and sadly has to give them away. Not only will these 2 beauties give you much fun and affection, they come with their favourite toy... their 'cat tree'! :) Please call to give the elegant duo their forever home.",a04923326,4.0,3,Brown,Golden,,Oriental Tabby,Oriental Short Hair,Kuala Lumpur
1115,2,3 Cuties,1,3.0,2.0,1,2,1,2,1,3,0,41401,2878ca852f116ad07d0c8b75da381c4c,0,"these 3 kittens has been transfered to another place by a kind hearted person ( thinking it would be a safer place for them) but not realising that the mother cat dislike the kittens being touch. Now the mother cat refuse to care or feed the kittens. My friend and I have to bring home to feed them from a bottle. They are very smart kittens, they learn to eat from the plate now and almost passed toilet training....and they are just 1month old. They groom each other after meal...they are just so cute!",0c3f6001a,11.0,1,Black,Golden,Gray,Domestic Short Hair,Domestic Short Hair,Kuala Lumpur
1116,2,No Name Yet,2,2.0,2.0,1,2,2,2,1,1,0,41401,2878ca852f116ad07d0c8b75da381c4c,0,"a tiny kitten. her size is just so small! she is all left alone...after the eldest being adopted, the 2nd met in an accident and died. the mother is a bit depressed over the 2 kittens and did not really care much about her. She is quite independence, start to eat dry food and hide when many people around. there are feeders feeding her twice daily and now she is sleeping under some food stalls in one of the market. Urgent adopter needed!",54b2051c1,4.0,2,Black,Golden,Gray,Domestic Short Hair,Tabby,Kuala Lumpur
1117,2,"Faith, Hope, Rebel",2,3.0,1.0,1,2,2,2,1,3,0,41401,0e88c99457b4cc546bd35c65ea78f322,0,"They are siblings and very attached to each other. Three of them are very well behaved, loving, playful and easy to manage. ADOPTERS for the cats is urgently needed. Please contact Aziza/ Mubeena for further inquiries.",107c49414,5.0,4,Black,Cream,Gray,Domestic Short Hair,Domestic Short Hair,Kuala Lumpur
1118,2,Sisley,4,2.0,1.0,1,2,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,very tame very gentle very docile kitten but playful at the same time,425804cd2,1.0,1,Black,Cream,Gray,Siamese,Domestic Short Hair,Kuala Lumpur
1119,2,Fluff & Puff,1,3.0,1.0,3,2,2,2,1,3,0,41401,17e5e3ddf45d2593ce13bc94bd4030b5,0,"I have 2 baby (male & female), & 1 mummy maine coon up for adoption. They are litter trained. They belong to my friend who can no longer care for them due to his busy schedule. So I am tempoarily taking care of them until they get a new loving home. I currently have 4 cats of my own, so to take another 3 under my wing is just too much for my hectic schedule. It wouldn't be fair for them as well. They don't just need a home, but love & attention as well. I'm not charging any fee, but i'll trade them up for Cat's food & litter sand. The reason for the trade is that I want to make sure that the new owner is capable of taking care of them, provide good food & regular check ups & vaccines as needed. They are all litter trained & currently feed on Iams kibbles. They are very playful & curious little creature. Always wondering around every corner of the house. I am willing to bear the cost of spaying the mummy cat 1st if anyone is interested in adopting her as well. If you do need more info on the cats, do get in touch with me via my mobile number. Thank you :)",0ad87f5c5,0.0,4,Black,Cream,Gray,Maine Coon,Domestic Long Hair,Kuala Lumpur
